date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:27:42	1134/1134	---MC-	400	error ('Bad%20Request')	text/html	date:Thu,%2011%20Jan%202024%2020:57:43%20GMT	https://vivah.vishvumiyafoundation.org/template/front/css/@{cssRelativePath-1}/images/patterns/cream-pixels.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/css/@{cssRelativePath-1}/images/patterns/cream-pixels.png	(from https://vivah.vishvumiyafoundation.org/template/front/css/global-style-pink.css)
02:27:43	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2020:57:43%20GMT	https://vivah.vishvumiyafoundation.org/template/front/images/shadows/shadow-1.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/images/shadows/shadow-1.png	(from https://vivah.vishvumiyafoundation.org/template/front/css/global-style-pink.css)
02:27:43	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2020:57:43%20GMT	https://vivah.vishvumiyafoundation.org/template/front/images/patterns/pattern-2.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/images/patterns/pattern-2.png	(from https://vivah.vishvumiyafoundation.org/template/front/css/global-style-pink.css)
02:27:43	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2020:57:44%20GMT	https://vivah.vishvumiyafoundation.org/template/front/images/patterns/pattern-3.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/images/patterns/pattern-3.png	(from https://vivah.vishvumiyafoundation.org/template/front/css/global-style-pink.css)
02:27:43	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2020:57:44%20GMT	https://vivah.vishvumiyafoundation.org/template/front/images/icons/google-maps/icon-controller.svg	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/images/icons/google-maps/icon-controller.svg	(from https://vivah.vishvumiyafoundation.org/template/front/css/global-style-pink.css)
02:27:44	65012/65012	---M--	200	added ('OK')	image/jpeg	etag:%226273f78e-fdf4%22	https://vivah.vishvumiyafoundation.org/uploads/inner_banner/banner-matrimonio.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/inner_banner/banner-matrimonio.jpg	(from https://vivah.vishvumiyafoundation.org/template/front/css/custom-style.css)
02:27:44	108147/108147	---M--	200	added ('OK')	image/jpeg	etag:%226273f796-1a673%22	https://vivah.vishvumiyafoundation.org/uploads/inner_banner/banner_listing_494_parent.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/inner_banner/banner_listing_494_parent.jpg	(from https://vivah.vishvumiyafoundation.org/template/front/css/custom-style.css)
02:27:44	72671/72671	---M--	200	added ('OK')	image/jpeg	etag:%22626ac8e9-11bdf%22	https://vivah.vishvumiyafoundation.org/uploads/inner_banner/Contact-Us.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/inner_banner/Contact-Us.jpg	(from https://vivah.vishvumiyafoundation.org/template/front/css/custom-style.css)
02:27:44	13664/13664	---M--	200	added ('OK')	image/png	etag:%22626397b0-3560%22	https://vivah.vishvumiyafoundation.org/uploads/dummy.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/dummy.png	(from https://vivah.vishvumiyafoundation.org/template/front/css/custom.css)
02:27:45	78433/78433	---M--	200	added ('OK')	image/png	etag:%2262960df0-13261%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_4041.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_4041.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:45	84574/84574	---M--	200	added ('OK')	image/png	etag:%22626b71fc-14a5e%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1716.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1716.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:45	86722/86722	---M--	200	added ('OK')	image/png	etag:%2263a735dc-152c2%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6343.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6343.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:45	99066/99066	---M--	200	added ('OK')	image/png	etag:%22650556bb-182fa%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7969.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7969.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:45	80943/80943	---M--	200	added ('OK')	image/png	etag:%2263367fba-13c2f%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1839.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1839.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:46	98414/98414	---M--	200	added ('OK')	image/png	etag:%22657214b8-1806e%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_8322.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_8322.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:46	51381/51381	---M--	200	added ('OK')	image/png	etag:%22646d046b-c8b5%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7115.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7115.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:46	78311/78311	---M--	200	added ('OK')	image/png	etag:%22626b708e-131e7%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1814.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1814.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:46	108983/108983	---M--	200	added ('OK')	image/png	etag:%2265488ed9-1a9b7%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_8145.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_8145.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:47	67420/67420	---M--	200	added ('OK')	image/png	etag:%2262692959-1075c%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2921.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2921.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:47	79261/79261	---M--	200	added ('OK')	image/png	etag:%226561dfc8-1359d%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_4391.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_4391.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:47	103977/103977	---M--	200	added ('OK')	image/png	etag:%226289efd0-19629%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3797.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3797.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:47	100055/100055	---M--	200	added ('OK')	image/png	etag:%22626a1fce-186d7%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1030.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1030.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:47	88777/88777	---M--	200	added ('OK')	image/png	etag:%2263e3474b-15ac9%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3564.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3564.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:48	59915/59915	---M--	200	added ('OK')	image/png	etag:%22643156a7-ea0b%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6929.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6929.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:48	107295/107295	---M--	200	added ('OK')	image/png	etag:%2263fc55dd-1a31f%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6659.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6659.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:48	114186/114186	---M--	200	added ('OK')	image/png	etag:%22639b7675-1be0a%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6220.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6220.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:48	65432/65432	---M--	200	added ('OK')	image/jpeg	etag:%2261fbaa82-ff98%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2509.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2509.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:48	52701/52701	---M--	200	added ('OK')	image/png	etag:%2262693631-cddd%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2736.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2736.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:49	87856/87856	---M--	200	added ('OK')	image/png	etag:%22626b7111-15730%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1777.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_1777.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:49	69616/69616	---M--	200	added ('OK')	image/png	etag:%2263ef32c7-10ff0%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6549.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6549.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:49	62152/62152	---M--	200	added ('OK')	image/png	etag:%22626b6776-f2c8%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2392.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_2392.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:49	93475/93475	---M--	200	added ('OK')	image/png	etag:%22639b3bfb-16d23%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6246.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_6246.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:49	88546/88546	---M--	200	added ('OK')	image/png	etag:%2264f308e6-159e2%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7564.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_7564.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:50	65354/65354	---M--	200	added ('OK')	image/png	etag:%2265815c47-ff4a%22	https://vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3906.png	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/profile_image/profile_3906.png	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:50	129372/129372	---M--	200	added ('OK')	image/jpeg	etag:%22626bb326-1f95c%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_116_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_116_1.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:50	185108/185108	---M--	200	added ('OK')	image/jpeg	etag:%22626bd89c-2d314%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_131_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_131_1.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:50	153723/153723	---M--	200	added ('OK')	image/jpeg	etag:%22626ce75e-2587b%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_142_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_142_1.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:51	381851/381851	---M--	200	added ('OK')	image/jpeg	etag:%22626cdb2c-5d39b%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_138_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_138_1.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:51	1029785/1029785	---M--	200	added ('OK')	image/jpeg	etag:%22626d05d4-fb699%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_154_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_154_1.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:51	557230/557230	---M--	200	added ('OK')	image/jpeg	etag:%22626b849f-880ae%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_97_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_97_1.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:51	965624/965624	---M--	200	added ('OK')	image/jpeg	etag:%22626b8624-ebbf8%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_98_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_98_1.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:51	337818/337818	---M--	200	added ('OK')	image/jpeg	etag:%22644a315a-5279a%22	https://vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_161_1.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/happy_story_image/happy_story_161_1.jpg	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:52	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2020:57:52%20GMT	https://vivah.vishvumiyafoundation.org/home/index.html	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/index-2.html	(from https://vivah.vishvumiyafoundation.org/home/)
02:27:53	93803/93803	---M--	200	added ('OK')	image/jpeg	etag:%2261fbb25c-16e6b%22	https://vivah.vishvumiyafoundation.org/uploads/login_image/login_image_1562317514.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/login_image/login_image_1562317514.jpg	(from https://vivah.vishvumiyafoundation.org/home/login)
02:27:53	32488/32488	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:57:53%20GMT	https://vivah.vishvumiyafoundation.org/home/forget_pass	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/forget_pass.html	(from https://vivah.vishvumiyafoundation.org/home/login)
02:27:54	308076/308076	---M--	200	added ('OK')	image/jpeg	etag:%2261fbcd41-4b36c%22	https://vivah.vishvumiyafoundation.org/uploads/premium_plans_image/premium_plans_image_1562317629.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/premium_plans_image/premium_plans_image_1562317629.jpg	(from https://vivah.vishvumiyafoundation.org/home/membership)
02:27:54	17190/17190	---M-Z	200	added ('OK')	text/css	etag:%225eb03d8e-4326%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.9.0/css/bootstrap-datepicker.css	D:/Websites/vish/cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.9.0/css/bootstrap-datepicker.css	(from https://vivah.vishvumiyafoundation.org/home/registration)
02:27:54	348429/348429	---M--	200	added ('OK')	image/jpeg	etag:%2261fbce71-5510d%22	https://vivah.vishvumiyafoundation.org/uploads/registration_image/registration_image_1562317502.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/registration_image/registration_image_1562317502.jpg	(from https://vivah.vishvumiyafoundation.org/home/registration)
02:27:54	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f26-24d9d%22	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.24.0/moment.js	D:/Websites/vish/cdnjs.cloudflare.com/ajax/libs/moment.js/2.24.0/moment.js	(from https://vivah.vishvumiyafoundation.org/home/registration)
02:27:55	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d8e-839d%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.9.0/js/bootstrap-datepicker.min.js	D:/Websites/vish/cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.9.0/js/bootstrap-datepicker.min.js	(from https://vivah.vishvumiyafoundation.org/home/registration)
02:27:55	23070/23070	---M--	200	added ('OK')	application/javascript	etag:%2261fb99ab-5a1e%22	https://vivah.vishvumiyafoundation.org/template/front/js/jquery.validate.min.js	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/js/jquery.validate.min.js	(from https://vivah.vishvumiyafoundation.org/home/registration)
02:27:55	17799/17799	---M--	200	added ('OK')	application/javascript	etag:%2261fb9746-4587%22	https://vivah.vishvumiyafoundation.org/template/front/js/additional-methods.min.js	D:/Websites/vish/vivah.vishvumiyafoundation.org/template/front/js/additional-methods.min.js	(from https://vivah.vishvumiyafoundation.org/home/registration)
02:27:56	26418/26418	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2020:57:56%20GMT	https://vivah.vishvumiyafoundation.org/home/login_msg	D:/Websites/vish/vivah.vishvumiyafoundation.org/home/login_msg.html	(from https://vivah.vishvumiyafoundation.org/home/registration)
02:27:59	308076/308076	---M--	200	added ('OK')	image/jpeg	etag:%2261fbcd42-4b36c%22	https://vivah.vishvumiyafoundation.org/uploads/registration_message_image/registration_message_image1562319525.jpg	D:/Websites/vish/vivah.vishvumiyafoundation.org/uploads/registration_message_image/registration_message_image1562319525.jpg	(from https://vivah.vishvumiyafoundation.org/home/login_msg)
